CLUSTER,2
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD213,0.060006,17.8295,4.73684,1.07895,0.150732,0.452053,1.00211,0.551536,-0.522107,9.03575,
TD214,0.060036,17.4218,4.73684,1.07895,0.147286,0.451957,1.00542,0.554215,-0.506523,8.83686,
TD215,0.060064,17.2285,4.73684,1.07895,0.145651,0.452074,1.00695,0.555556,-0.499237,8.74254,
TD216,0.059962,17.0417,4.73684,1.07895,0.144072,0.451976,1.00847,0.556668,-0.492179,8.65134,
TD217,0.059957,18.9966,4.73684,0.342105,0.1606,0.52692,1.2839,0.516672,-0.874885,9.59116,
TD218,0.060066,18.7443,4.73684,0.342105,0.158467,0.527015,1.28647,0.518865,-0.860398,9.46936,
TD219,0.060042,18.5042,4.73684,0.342105,0.156436,0.526967,1.28889,0.521007,-0.846544,9.35355,
TD220,0.060018,18.2701,4.73684,0.342105,0.154457,0.527067,1.29126,0.522948,-0.833039,9.24037,
TD221,0.060012,18.0471,4.73684,0.342105,0.152572,0.527027,1.29358,0.524847,-0.820256,9.13266,
TD222,0.060006,17.8295,4.73684,0.342105,0.150732,0.526988,1.29579,0.526558,-0.807924,9.02742,
TD223,0.060036,17.4218,4.73684,0.342105,0.147286,0.527002,1.3,0.530088,-0.784963,8.83027,
TD224,0.060064,17.2285,4.73684,0.342105,0.145651,0.52698,1.30205,0.531558,-0.774032,8.73672,
TD225,0.059962,17.0417,4.73684,0.342105,0.144072,0.527031,1.304,0.533205,-0.763584,8.64627,
TD226,0.060051,18.7869,4.73684,1.07895,0.158826,0.577069,0.972421,0.562547,-0.311904,9.6462,
TD227,0.05994,18.565,4.73684,1.07895,0.156951,0.576981,0.973684,0.564126,-0.305531,9.53662,
TD228,0.059988,18.3511,4.73684,1.07895,0.155142,0.57698,0.974895,0.565603,-0.29935,9.4307,
TD229,0.059954,17.9428,4.73684,1.07895,0.15169,0.577001,0.977211,0.568333,-0.287778,9.22869,
TD230,0.060026,17.7505,4.73684,1.07895,0.150064,0.576962,0.978316,0.569673,-0.282264,9.13349,
TD231,0.059955,17.5622,4.73684,1.07895,0.148473,0.576923,0.979368,0.570843,-0.277008,9.0403,
TD232,0.059989,17.207,4.73684,1.07895,0.14547,0.57703,0.981474,0.573289,-0.266971,8.8645,
TD233,0.059953,17.0394,4.73684,1.07895,0.144053,0.577034,0.982474,0.574564,-0.262313,8.78145,
TD234,0.060052,18.0157,4.09091,0.295455,0.224833,0.577023,1.16854,0.467073,-0.995068,9.09051,
TD235,0.060006,17.8295,4.09091,0.295455,0.222509,0.576945,1.17077,0.469279,-0.981194,9.00215,
TD236,0.059941,17.4757,4.09091,0.295455,0.218095,0.577037,1.175,0.473477,-0.954974,8.83411,
TD237,0.060061,17.3077,4.09091,0.295455,0.215998,0.576923,1.177,0.475613,-0.942447,8.75418,
TD238,0.059941,17.4757,3.75,0.270833,0.218095,0.476995,1.13429,0.399325,-1.74166,8.3709,
TD239,0.060061,17.3077,3.75,0.270833,0.215998,0.477007,1.13804,0.401756,-1.72436,8.29808,
TD240,0.059941,17.4757,3.75,0.270833,0.147742,0.551991,1.21692,0.5299,-1.16449,8.79133,
TD241,0.060061,17.3077,3.75,0.270833,0.146321,0.551979,1.21817,0.531215,-1.15092,8.71112,
TD242,0.059989,17.207,6.92308,0.5,0.214741,0.451926,1.28623,0.39069,-0.604877,8.64561,
TD243,0.059953,17.0394,6.92308,0.5,0.212649,0.452051,1.29215,0.392784,-0.598848,8.56565,
TD244,0.059987,19.8149,5.38462,0.5,0.167518,0.526962,1.61223,0.468411,0.050415,10.1702,
TD245,0.060072,19.5314,5.38462,0.5,0.16512,0.52697,1.61608,0.470671,0.056927,10.0283,
TD246,0.059957,18.9966,5.38462,0.5,0.1606,0.52692,1.62362,0.474763,0.068828,9.76048,
TD247,0.060066,18.7443,5.38462,0.5,0.158467,0.527015,1.62723,0.476758,0.074404,9.63402,
TD248,0.060042,18.5042,5.38462,0.5,0.156436,0.526967,1.63077,0.478695,0.079559,9.51371,
TD249,0.060018,18.2701,5.38462,0.5,0.154457,0.527067,1.63423,0.480288,0.084437,9.39644,
TD250,0.060012,18.0471,5.38462,0.5,0.152572,0.527027,1.63762,0.482127,0.089073,9.28466,
TD251,0.060006,17.8295,5.38462,0.5,0.150732,0.526988,1.641,0.483635,0.093597,9.17557,
TD252,0.060036,17.4218,5.38462,0.5,0.147286,0.527002,1.64739,0.486744,0.101697,8.97124,
TD253,0.060064,17.2285,5.38462,0.5,0.145651,0.52698,1.65046,0.48814,0.105562,8.87432,
TD254,0.059962,17.0417,5.38462,0.5,0.144072,0.527031,1.65354,0.489435,0.109221,8.78073,
TD255,0.059868,20.8841,6.92308,1.57692,0.365472,0.526975,0.776846,0.398538,-0.281935,10.638,
TD256,0.05993,19.1266,6.92308,1.57692,0.334715,0.526937,0.818846,0.420147,-0.245139,9.77654,
TD257,0.059958,17.8094,6.92308,1.57692,0.311665,0.526863,0.849154,0.436628,-0.216978,9.12912,
TD258,0.059868,20.8841,6.92308,1.57692,0.539506,0.526975,0.430538,0.293422,-0.290289,10.5754,
TD259,0.05993,19.1266,6.92308,1.57692,0.494103,0.526937,0.519538,0.320051,-0.272553,9.72649,
TD260,0.059958,17.8094,6.92308,1.57692,0.460077,0.526863,0.581846,0.340754,-0.253488,9.08816,
TD261,0.059955,21.7095,6.92308,0.5,0.270932,0.576997,1.21369,0.428422,-0.442056,11.0593,
TD262,0.059948,21.3953,6.92308,0.5,0.267011,0.576916,1.21977,0.432214,-0.431869,10.9059,
TD263,0.059952,21.0938,6.92308,0.5,0.263247,0.576936,1.22554,0.435802,-0.422045,10.7585,
TD264,0.059956,20.8005,6.92308,0.5,0.259588,0.576955,1.23115,0.439122,-0.412661,10.615,
TD265,0.05998,20.5221,6.92308,0.5,0.256114,0.576999,1.23646,0.442333,-0.403668,10.4788,
TD266,0.060035,19.9903,6.92308,0.5,0.249477,0.577016,1.24662,0.448576,-0.386931,10.2184,
TD267,0.060076,19.7394,6.92308,0.5,0.246345,0.576923,1.25138,0.451367,-0.378894,10.0954,
TD268,0.059969,19.4976,6.92308,0.5,0.243328,0.576923,1.256,0.454317,-0.371272,9.97677,
TD269,0.059933,19.0374,6.92308,0.5,0.237584,0.576947,1.26469,0.459534,-0.35699,9.75092,
TD270,0.06,18.8182,6.92308,0.5,0.234848,0.57697,1.26885,0.462121,-0.350152,9.64333,
TD271,0.059925,18.6067,6.92308,0.5,0.23221,0.576929,1.27292,0.464569,-0.34367,9.53948,
TD272,0.059953,18.2058,6.92308,0.5,0.227206,0.576957,1.28054,0.469217,-0.331281,9.34242,
TD273,0.060052,18.0157,6.92308,0.5,0.224833,0.577023,1.28423,0.471424,-0.3255,9.24891,
TD274,0.060006,17.8295,6.92308,0.5,0.222509,0.576945,1.28777,0.473442,-0.319839,9.15719,
TD275,0.059941,17.4757,6.92308,0.5,0.218095,0.577037,1.29462,0.477557,-0.309273,8.98311,
TD276,0.060061,17.3077,6.92308,0.5,0.215998,0.576923,1.29785,0.479376,-0.304208,8.90036,
TD277,0.060038,16.9858,6.92308,0.5,0.21198,0.576997,1.30408,0.483042,-0.294584,8.74179,
TD278,0.059918,22.2143,6.92308,0.5,0.277231,0.576999,1.20392,0.422644,-0.458415,11.3057,
TD279,0.060025,21.8623,6.92308,0.5,0.272839,0.577011,1.21077,0.426861,-0.446928,11.134,
TD280,0.059955,21.5214,6.92308,0.5,0.268584,0.577023,1.21731,0.430601,-0.435973,10.9674,
TD281,0.060079,21.1982,6.92308,0.5,0.26455,0.577061,1.22354,0.434545,-0.425499,10.8095,
TD282,0.060013,20.5902,6.92308,0.5,0.256963,0.577089,1.23523,0.441645,-0.405836,10.5123,
TD283,0.059987,20.3008,6.92308,0.5,0.253351,0.576986,1.24069,0.444917,-0.396698,10.3704,
TD284,0.059981,20.0258,6.92308,0.5,0.249919,0.577072,1.246,0.448243,-0.387939,10.2357,
TD285,0.059975,19.7582,6.92308,0.5,0.24658,0.576997,1.251,0.45132,-0.379574,10.1045,
TD286,0.059978,19.5007,6.92308,0.5,0.243366,0.577014,1.25592,0.454231,-0.371487,9.97833,
TD287,0.059991,19.2528,6.92308,0.5,0.240273,0.576965,1.26062,0.457138,-0.363665,9.85661,
TD288,0.060051,18.7869,6.92308,0.5,0.234458,0.577069,1.26954,0.462562,-0.349115,9.62789,
TD289,0.05994,18.565,6.92308,0.5,0.231689,0.576981,1.27377,0.465022,-0.342302,9.51898,
TD290,0.059988,18.3511,6.92308,0.5,0.229019,0.57698,1.27785,0.467642,-0.335845,9.41386,
TD291,0.059954,17.9428,6.92308,0.5,0.223924,0.577001,1.28561,0.472118,-0.323317,9.21294,
TD292,0.060026,17.7505,6.92308,0.5,0.221524,0.576962,1.28931,0.474346,-0.317565,9.11834,
TD293,0.059955,17.5622,6.92308,0.5,0.219174,0.576923,1.29292,0.476527,-0.311793,9.02573,
TD294,0.059989,17.207,6.92308,0.5,0.214741,0.57703,1.29977,0.480604,-0.301191,8.85079,
TD295,0.059953,17.0394,6.92308,0.5,0.212649,0.577034,1.30308,0.482508,-0.2962,8.76828,
TD296,0.06006,21.7475,6.92308,0.5,0.271406,0.601996,1.20754,0.439678,-0.381019,11.1129,
TD297,0.060081,21.0794,6.92308,0.5,0.263069,0.602003,1.21885,0.447386,-0.360659,10.7848,
TD298,0.059963,20.7449,6.92308,0.5,0.258894,0.601971,1.22454,0.451311,-0.350426,10.6205,
TD299,0.060013,20.4209,6.92308,0.5,0.25485,0.60194,1.23,0.454949,-0.340677,10.4612,
TD300,0.060081,20.1134,6.92308,0.5,0.251012,0.602105,1.23523,0.458623,-0.331498,10.31,
TD301,0.059987,19.8149,6.92308,0.5,0.247288,0.601946,1.24031,0.462029,-0.322591,10.1631,
TD302,0.060072,19.5314,6.92308,0.5,0.243749,0.601981,1.24508,0.465325,-0.3142,10.0234,
TD303,0.059957,18.9966,6.92308,0.5,0.237076,0.602019,1.25415,0.471551,-0.298562,9.75986,
TD304,0.060066,18.7443,6.92308,0.5,0.233927,0.602022,1.25846,0.474343,-0.291277,9.63553,
TD305,0.060042,18.5042,6.92308,0.5,0.23093,0.602056,1.26262,0.477205,-0.284267,9.51713,
TD306,0.060018,18.2701,6.92308,0.5,0.228008,0.601942,1.26662,0.479847,-0.277582,9.40159,
TD307,0.060012,18.0471,6.92308,0.5,0.225225,0.602005,1.27054,0.482418,-0.271287,9.29163,
TD308,0.060006,17.8295,6.92308,0.5,0.222509,0.601924,1.27423,0.484783,-0.265145,9.18404,
TD309,0.060036,17.4218,6.92308,0.5,0.217422,0.602048,1.28138,0.48955,-0.253612,8.98275,
TD310,0.060064,17.2285,6.92308,0.5,0.215009,0.602025,1.28477,0.491746,-0.248162,8.88722,
TD311,0.059962,17.0417,6.92308,0.5,0.212678,0.602086,1.28808,0.493825,-0.243002,8.79487,
TD312,0.059947,19.7628,5.38462,0.5,0.34585,0.652174,1.32754,0.356061,0.02141,10.2072,
TD313,0.060134,19.09,5.38462,0.5,0.334076,0.651925,1.339,0.366529,0.047089,9.87019,
TD314,0.060018,18.4672,5.38462,0.5,0.323176,0.651893,1.34946,0.376116,0.069868,9.55771,
TD315,0.059928,17.8891,5.38462,0.5,0.313059,0.652057,1.35915,0.385212,0.090042,9.26744,
TD316,0.060133,17.3461,5.38462,0.5,0.303556,0.651923,1.36815,0.393466,0.107835,8.99451,
TD317,0.06006,21.7475,6.92308,0.5,0.271406,0.652075,1.18508,0.458063,-0.265803,11.1697,
TD318,0.060081,21.0794,6.92308,0.5,0.263069,0.651901,1.19392,0.465716,-0.247963,10.8393,
TD319,0.059963,20.7449,6.92308,0.5,0.258894,0.65208,1.19846,0.469684,-0.239018,10.6738,
TD320,0.060013,20.4209,6.92308,0.5,0.25485,0.651924,1.20277,0.473364,-0.230516,10.5133,
TD321,0.060081,20.1134,6.92308,0.5,0.251012,0.651984,1.20692,0.477085,-0.22251,10.361,
TD322,0.059987,19.8149,6.92308,0.5,0.247288,0.651883,1.21092,0.480377,-0.214742,10.2131,
TD323,0.060072,19.5314,6.92308,0.5,0.243749,0.651989,1.21477,0.483724,-0.20758,10.0727,
TD324,0.059957,18.9966,6.92308,0.5,0.237076,0.652034,1.22215,0.489905,-0.193943,9.80743,
TD325,0.060066,18.7443,6.92308,0.5,0.233927,0.651977,1.22561,0.492756,-0.187594,9.68231,
TD326,0.060042,18.5042,6.92308,0.5,0.23093,0.651967,1.229,0.49553,-0.181615,9.56317,
TD327,0.060018,18.2701,6.92308,0.5,0.228008,0.651956,1.23231,0.498235,-0.175934,9.44704,
TD328,0.060012,18.0471,6.92308,0.5,0.225225,0.651991,1.23546,0.500727,-0.170445,9.33638,
TD329,0.060006,17.8295,6.92308,0.5,0.222509,0.652024,1.23854,0.503158,-0.165088,9.22825,
TD330,0.060036,17.4218,6.92308,0.5,0.217422,0.651985,1.24439,0.507785,-0.155281,9.02581,
TD331,0.060064,17.2285,6.92308,0.5,0.215009,0.651963,1.24723,0.509918,-0.150645,8.92981,
TD332,0.059962,17.0417,6.92308,0.5,0.212678,0.652031,1.24992,0.512075,-0.146131,8.83699,
TD333,0.060079,22.274,6.92308,1.57692,0.188307,0.65208,0.970077,0.550753,-0.051829,11.4614,
TD334,0.06006,21.7475,6.92308,1.57692,0.183856,0.652075,0.973385,0.554544,-0.044651,11.1987,
TD335,0.060081,21.0794,6.92308,1.57692,0.178208,0.651901,0.977615,0.559063,-0.035642,10.8649,
TD336,0.059963,20.7449,6.92308,1.57692,0.17538,0.65208,0.979769,0.561383,-0.031234,10.698,
TD337,0.060013,20.4209,6.92308,1.57692,0.172641,0.651924,0.981923,0.56363,-0.026965,10.536,
TD338,0.060081,20.1134,6.92308,1.57692,0.17004,0.651984,0.984,0.56583,-0.022834,10.3823,
TD339,0.059987,19.8149,6.92308,1.57692,0.167518,0.651883,0.986,0.567805,-0.018826,10.2332,
TD340,0.060072,19.5314,6.92308,1.57692,0.16512,0.651989,0.988,0.569744,-0.015254,10.0915,
TD341,0.059957,18.9966,6.92308,1.57692,0.1606,0.652034,0.991769,0.573264,-0.008259,9.82426,
TD342,0.060066,18.7443,6.92308,1.57692,0.158467,0.651977,0.993615,0.575008,-0.00498,9.69816,
TD343,0.060042,18.5042,6.92308,1.57692,0.156436,0.651967,0.995385,0.576728,-0.001788,9.57807,
TD344,0.060018,18.2701,6.92308,1.57692,0.154457,0.651956,0.997077,0.578258,0.001177,9.46102,
TD345,0.060012,18.0471,6.92308,1.57692,0.152572,0.651991,0.998769,0.579773,0.004069,9.34961,
TD346,0.060006,17.8295,6.92308,1.57692,0.150732,0.652024,1.00046,0.581252,0.006747,9.24074,
TD347,0.060036,17.4218,6.92308,1.57692,0.147286,0.651985,1.00354,0.583953,0.012063,9.03689,
TD348,0.060064,17.2285,6.92308,1.57692,0.145651,0.651963,1.00508,0.585241,0.014565,8.94021,
TD349,0.059962,17.0417,6.92308,1.57692,0.144072,0.652031,1.00654,0.586443,0.017014,8.84687,
TD350,0.060013,20.5902,6,0.433333,0.174072,0.452089,1.3448,0.434516,-0.888428,10.2764,
TD351,0.059987,20.3008,6,0.433333,0.171625,0.451945,1.35007,0.437398,-0.874469,10.1383,
TD352,0.059981,20.0258,6,0.433333,0.1693,0.452112,1.3552,0.440181,-0.861174,10.0071,
TD353,0.059975,19.7582,6,0.433333,0.167038,0.451957,1.36007,0.442889,-0.848234,9.8791,
TD354,0.059978,19.5007,6,0.433333,0.164861,0.452033,1.36473,0.445282,-0.835767,9.75601,
TD355,0.059991,19.2528,6,0.433333,0.162765,0.452023,1.36927,0.447683,-0.823748,9.63742,
TD356,0.060051,18.7869,6,0.433333,0.158826,0.451974,1.3778,0.452277,-0.801392,9.41431,
TD357,0.05994,18.565,6,0.433333,0.156951,0.452018,1.38187,0.45441,-0.790732,9.30792,
TD358,0.059988,18.3511,6,0.433333,0.155142,0.45198,1.3858,0.45656,-0.780585,9.20523,
TD359,0.059954,17.9428,6,0.433333,0.15169,0.452037,1.3932,0.460272,-0.761052,9.00925,
TD360,0.060026,17.7505,6,0.433333,0.150064,0.452051,1.39673,0.462198,-0.751894,8.91682,
TD361,0.059955,17.5622,6,0.433333,0.148473,0.451923,1.40013,0.463801,-0.74293,8.82622,
TD362,0.059989,17.207,6,0.433333,0.14547,0.451926,1.40667,0.467165,-0.726101,8.65531,
TD363,0.059953,17.0394,6,0.433333,0.144053,0.452051,1.40973,0.468651,-0.718206,8.5747,
TD364,0.060051,18.7869,4.66667,1.36667,0.234458,0.502042,1.17707,0.459083,-0.017244,9.64438,
TD365,0.05994,18.565,4.66667,1.36667,0.231689,0.502093,1.17993,0.461136,-0.011659,9.53348,
TD366,0.059988,18.3511,4.66667,1.36667,0.229019,0.502069,1.18267,0.463061,-0.006206,9.42657,
TD367,0.059954,17.9428,4.66667,1.36667,0.223924,0.502023,1.188,0.466773,0.003901,9.22233,
TD368,0.060026,17.7505,4.66667,1.36667,0.221524,0.502072,1.19053,0.468486,0.008718,9.1262,
TD369,0.059955,17.5622,4.66667,1.36667,0.219174,0.50198,1.19307,0.470164,0.01315,9.03196,
TD370,0.059989,17.207,4.66667,1.36667,0.214741,0.50194,1.19787,0.4734,0.021751,8.85425,
TD371,0.059953,17.0394,4.66667,1.36667,0.212649,0.501989,1.20013,0.474962,0.025655,8.77048,
TD372,0.059963,20.7449,6,1.36667,0.258894,0.526975,0.921733,0.477201,-0.320528,10.5788,
TD373,0.060013,20.4209,6,1.36667,0.25485,0.526965,0.925733,0.48027,-0.312233,10.4194,
TD374,0.060081,20.1134,6,1.36667,0.251012,0.526964,0.929533,0.483239,-0.304453,10.2682,
TD375,0.059987,19.8149,6,1.36667,0.247288,0.526962,0.9332,0.48612,-0.296905,10.1213,
TD376,0.060072,19.5314,6,1.36667,0.243749,0.52697,0.936733,0.488913,-0.289668,9.9816,
TD377,0.059957,18.9966,6,1.36667,0.237076,0.52692,0.943333,0.494035,-0.276078,9.71826,
TD378,0.060066,18.7443,6,1.36667,0.233927,0.527015,0.946467,0.496529,-0.269695,9.59387,
TD379,0.060042,18.5042,6,1.36667,0.23093,0.526967,0.949467,0.498957,-0.263707,9.47557,
TD380,0.060018,18.2701,6,1.36667,0.228008,0.527067,0.952333,0.501177,-0.25787,9.36011,
TD381,0.060012,18.0471,6,1.36667,0.225225,0.527027,0.955067,0.503342,-0.252252,9.25022,
TD382,0.060006,17.8295,6,1.36667,0.222509,0.526988,0.9578,0.505455,-0.246914,9.14269,
TD383,0.060036,17.4218,6,1.36667,0.217422,0.527002,0.962867,0.509328,-0.236779,8.94151,
TD384,0.060064,17.2285,6,1.36667,0.215009,0.52698,0.965267,0.511305,-0.232071,8.84603,
TD385,0.059962,17.0417,6,1.36667,0.212678,0.527031,0.9676,0.513035,-0.227497,8.75384,
TD386,0.059956,20.8005,6,1.36667,0.259588,0.552001,0.923733,0.479149,-0.289064,10.6307,
TD387,0.05998,20.5221,6,1.36667,0.256114,0.552049,0.926933,0.481989,-0.282056,10.4936,
TD388,0.060035,19.9903,6,1.36667,0.249477,0.551907,0.933,0.487204,-0.268791,10.2313,
TD389,0.060076,19.7394,6,1.36667,0.246345,0.551971,0.935867,0.489669,-0.262556,10.1074,
TD390,0.059969,19.4976,6,1.36667,0.243328,0.551962,0.9386,0.492151,-0.256672,9.98823,
TD391,0.059933,19.0374,6,1.36667,0.237584,0.551962,0.943867,0.496628,-0.245402,9.76104,
TD392,0.06,18.8182,6,1.36667,0.234848,0.55197,0.9464,0.498788,-0.24,9.65273,
TD393,0.059925,18.6067,6,1.36667,0.23221,0.55191,0.9488,0.500824,-0.234906,9.54816,
TD394,0.059953,18.2058,6,1.36667,0.227206,0.552038,0.9534,0.504837,-0.225154,9.35004,
TD395,0.060052,18.0157,6,1.36667,0.224833,0.552074,0.9556,0.506818,-0.220627,9.25616,
TD396,0.060006,17.8295,6,1.36667,0.222509,0.551967,0.957733,0.50847,-0.216193,9.16394,
TD397,0.059941,17.4757,6,1.36667,0.218095,0.551991,0.961867,0.51203,-0.207683,8.98902,
TD398,0.060061,17.3077,6,1.36667,0.215998,0.551979,0.9638,0.513657,-0.203735,8.9058,
TD399,0.060089,20.4848,6,1.36667,0.529191,0.552066,0.5146,0.291226,-0.380335,10.3476,
TD400,0.059947,19.7628,6,1.36667,0.51054,0.552042,0.5506,0.302372,-0.370553,10.0049,
TD401,0.060134,19.09,6,1.36667,0.493159,0.55202,0.582333,0.313077,-0.359529,9.68438,
TD402,0.060018,18.4672,6,1.36667,0.47707,0.55217,0.6104,0.323176,-0.347492,9.38689,
TD403,0.059928,17.8891,6,1.36667,0.462135,0.552177,0.635467,0.332737,-0.33542,9.11002,
TD404,0.060133,17.3461,6,1.36667,0.448106,0.551894,0.658,0.341428,-0.322926,8.84909,
TD405,0.059982,17.9051,4.66667,0.433267,0.313339,0.626977,1.34847,0.376604,-0.004178,9.26619,
TD406,0.059958,17.8094,4.66667,1.36667,0.311665,0.626892,1.06747,0.413179,0.096765,9.21371,
TD407,0.060006,17.8295,3.88889,0.361111,0.222509,0.526988,1.47017,0.410566,-0.249641,9.16595,
TD408,0.059941,17.4757,3.88889,0.361111,0.218095,0.526945,1.47517,0.414943,-0.228226,8.99099,
TD409,0.060061,17.3077,3.88889,0.361111,0.215998,0.527035,1.47761,0.417085,-0.218227,8.90775,
TD410,0.059957,18.9966,5,1.13889,0.237076,0.552004,0.932222,0.494341,-0.384827,9.71016,
TD411,0.060066,18.7443,5,1.13889,0.233927,0.551917,0.934667,0.496831,-0.376396,9.58648,
TD412,0.060042,18.5042,5,1.13889,0.23093,0.551996,0.937,0.499404,-0.368445,9.46856,
TD413,0.060018,18.2701,5,1.13889,0.228008,0.551927,0.939278,0.501765,-0.360841,9.35378,
TD414,0.060012,18.0471,5,1.13889,0.225225,0.55202,0.941444,0.504069,-0.353531,9.24426,
TD415,0.060006,17.8295,5,1.13889,0.222509,0.551967,0.943556,0.506173,-0.346397,9.13738,
TD416,0.060036,17.4218,5,1.13889,0.217422,0.551971,0.9475,0.51031,-0.333146,8.93702,
TD417,0.060064,17.2285,5,1.13889,0.215009,0.552088,0.949389,0.512276,-0.326814,8.842,
TD418,0.059962,17.0417,5,1.13889,0.212678,0.552003,0.951222,0.514133,-0.320939,8.75014,
TD419,0.060006,17.8295,3.88889,0.361111,0.150732,0.576945,1.42256,0.519093,0.185903,9.19609,
TD420,0.060036,17.4218,3.88889,0.361111,0.147286,0.57708,1.42583,0.522093,0.194277,8.99144,
TD421,0.060064,17.2285,3.88889,0.361111,0.145651,0.577056,1.42744,0.523651,0.198086,8.89444,
TD422,0.059957,18.9966,5,0.361111,0.237076,0.576935,1.1995,0.461915,-0.695931,9.65219,
TD423,0.060066,18.7443,5,0.361111,0.233927,0.57697,1.20306,0.464986,-0.682463,9.53049,
TD424,0.060042,18.5042,5,0.361111,0.23093,0.577026,1.20644,0.467968,-0.669696,9.41463,
TD425,0.060018,18.2701,5,0.361111,0.228008,0.576934,1.20972,0.470727,-0.657399,9.30156,
TD426,0.060012,18.0471,5,0.361111,0.225225,0.577012,1.21289,0.473554,-0.645743,9.19384,
TD427,0.060006,17.8295,5,0.361111,0.222509,0.576945,1.21589,0.47617,-0.634367,9.08857,
TD428,0.060036,17.4218,5,0.361111,0.217422,0.57708,1.22161,0.481133,-0.61327,8.89115,
TD429,0.060064,17.2285,5,0.361111,0.215009,0.577056,1.22428,0.483423,-0.603274,8.79748,
TD430,0.059962,17.0417,5,0.361111,0.212678,0.576976,1.22689,0.48573,-0.593716,8.70692,
TD431,0.059989,17.207,3.5,1.025,0.214741,0.477002,1.1507,0.466611,-0.163203,8.83472,
TD432,0.059989,17.207,3.5,0.325,0.14547,0.527016,1.47535,0.493904,-0.040039,8.86672,
TD433,0.059989,17.207,3.5,1.025,0.14547,0.601967,1.0782,0.538515,0.252979,8.88556,
TD434,0.060018,18.4672,4.5,1.025,0.323176,0.626962,0.86875,0.424438,-0.429978,9.47214,
TD435,0.059928,17.8891,4.5,1.025,0.313059,0.627013,0.87545,0.432618,-0.405784,9.19082,
TD436,0.060133,17.3461,4.5,1.025,0.303556,0.62706,0.8816,0.440301,-0.383348,8.9257,
TD437,0.059954,17.9428,4.09091,0.295455,0.15169,0.452037,1.26373,0.455071,-1.59203,8.72753,
TD438,0.060026,17.7505,4.09091,0.295455,0.150064,0.452051,1.26646,0.457053,-1.57367,8.63985,
TD439,0.059955,17.5622,4.09091,0.295455,0.148473,0.451923,1.269,0.458852,-1.55585,8.55387,
TD440,0.059989,17.207,4.09091,0.295455,0.14547,0.451926,1.27391,0.462455,-1.52217,8.39152,
TD441,0.059933,21.296,6.42857,0.464286,0.15972,0.552023,1.34121,0.535291,-0.430484,10.8634,
TD442,0.059985,20.9424,6.42857,0.464286,0.157068,0.551982,1.345,0.537921,-0.419895,10.6892,
TD443,0.060062,20.6095,6.42857,0.464286,0.154571,0.552039,1.34857,0.540115,-0.410128,10.5248,
TD444,0.060044,20.3046,6.42857,0.464286,0.152284,0.551994,1.35193,0.542277,-0.40116,10.3745,
TD445,0.06006,20.02,6.42857,0.464286,0.15015,0.551981,1.35507,0.544259,-0.392821,10.2339,
TD446,0.059969,19.7545,6.42857,0.464286,0.148159,0.551997,1.35807,0.545929,-0.385071,10.1029,
TD447,0.060061,19.5095,6.42857,0.464286,0.146321,0.551979,1.36079,0.547659,-0.377926,9.98188,
TD448,0.060055,19.2837,6.42857,0.464286,0.144628,0.552066,1.36343,0.549174,-0.371488,9.87052,
TD449,0.060043,18.9753,6.42857,0.464286,0.142315,0.552047,1.36693,0.551233,-0.3627,9.71808,
TD450,0.059992,18.7894,6.42857,0.464286,0.140921,0.552006,1.36914,0.552543,-0.357402,9.62636,
TD451,0.059984,18.5381,6.42857,0.464286,0.139036,0.552039,1.37207,0.554158,-0.350238,9.50212,
TD452,0.059966,18.2506,6.42857,0.464286,0.136879,0.551949,1.3755,0.55599,-0.342068,9.35993,
TD453,0.059967,18.0157,6.42857,0.464286,0.135118,0.552053,1.37836,0.557586,-0.335478,9.24385,
TD454,0.059969,17.8253,6.42857,0.464286,0.13369,0.551948,1.38071,0.558696,-0.33015,9.14973,
TD455,0.05997,17.6012,6.42857,0.464286,0.132009,0.551924,1.3835,0.560096,-0.323988,9.03885,
TD456,0.059933,21.296,6.42857,1.43929,0.231974,0.601004,0.955786,0.507301,-0.173563,10.932,
TD457,0.059985,20.9424,6.42857,1.43929,0.228123,0.601047,0.958929,0.510546,-0.166642,10.7565,
TD458,0.060062,20.6095,6.42857,1.43929,0.224496,0.600913,0.961786,0.513323,-0.160165,10.591,
TD459,0.060044,20.3046,6.42857,1.43929,0.221175,0.601015,0.9645,0.516171,-0.15417,10.4396,
TD460,0.06006,20.02,6.42857,1.43929,0.218075,0.60103,0.967071,0.518662,-0.148577,10.2982,
TD461,0.059969,19.7545,6.42857,1.43929,0.215183,0.60096,0.969429,0.520954,-0.143502,10.1662,
TD462,0.060061,19.5095,6.42857,1.43929,0.212514,0.601031,0.971643,0.523133,-0.138796,10.0443,
TD463,0.060055,19.2837,6.42857,1.43929,0.210055,0.600964,0.973714,0.525207,-0.134435,9.93209,
