Data_description,
Input5,Base Distance For Rake Angle Measurement,
Input7,Wheel Diameter,
Input8,Profile Angle,
Input11,Rake Angle,
Input12,Circular Land,
Input13,Small Core Diameter,
Output0,Wheel Setting Angle,
Output1,Minimum Wheel Width,
Output2,Wheel Displacement,
Output3,Distance Between Axes,
Data begin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD27873,0.059981,14.635871,3.200000,0.560000,0.164978,0.625029,1.105960,0.531110,-0.190903,7.622908,
TD27874,0.059988,14.467094,3.200000,0.560000,0.163075,0.625044,1.106920,0.532673,-0.183925,7.538963,
TD27875,0.060016,14.307107,3.200000,0.560000,0.161272,0.625043,1.107840,0.534155,-0.177284,7.459394,
TD27876,0.059950,14.155459,3.200000,0.560000,0.159562,0.624915,1.108760,0.535560,-0.171074,7.383975,
TD27877,0.060025,14.013314,3.200000,0.560000,0.157960,0.624958,1.109600,0.536951,-0.165294,7.313325,
TD27878,0.059956,13.815350,3.200000,0.560000,0.155729,0.625028,1.110800,0.538821,-0.157286,7.214794,
TD27879,0.059971,13.691985,3.200000,0.560000,0.154338,0.624959,1.111560,0.539963,-0.152354,7.153456,
TD27880,0.059989,13.522047,3.200000,0.560000,0.152422,0.625041,1.112600,0.541535,-0.145563,7.068917,
TD27881,0.059948,13.415424,3.200000,0.560000,0.151221,0.624973,1.113280,0.542558,-0.141391,7.015770,
TD27882,0.060043,13.269231,3.200000,0.560000,0.149573,0.625000,1.114200,0.543910,-0.135684,6.943056,
TD27883,0.059968,13.135907,3.200000,0.560000,0.148070,0.624960,1.115040,0.545108,-0.130513,6.876679,
TD27884,0.059985,12.979413,3.200000,0.560000,0.146306,0.625039,1.116040,0.546661,-0.124464,6.798725,
TD27885,0.059979,12.843847,3.200000,0.560000,0.144778,0.625026,1.116960,0.547880,-0.119235,6.731231,
TD27886,0.059951,12.728018,3.200000,0.560000,0.143472,0.624923,1.117720,0.548985,-0.114880,6.673499,
TD27887,0.060016,12.591241,3.200000,0.560000,0.141930,0.625000,1.118640,0.550182,-0.109692,6.605333,
TD27888,0.059952,12.472384,3.200000,0.560000,0.140590,0.625025,1.119440,0.551316,-0.105242,6.546094,
TD27889,0.060135,42.052145,2.800000,0.640000,0.546678,0.624895,0.879720,0.228343,-2.136669,20.724558,
TD27890,0.059839,40.160643,2.800000,0.640000,0.522088,0.624900,0.918840,0.242169,-1.896787,19.933333,
TD27891,0.059977,38.446751,2.800000,0.640000,0.499808,0.624760,0.948120,0.255671,-1.671665,19.189158,
TD27892,0.060125,36.886758,2.800000,0.640000,0.479528,0.624862,0.970480,0.268536,-1.468462,18.491700,
TD27893,0.059929,35.460993,2.800000,0.640000,0.460993,0.625177,0.987920,0.280851,-1.289007,17.840426,
TD27894,0.060089,34.141345,2.800000,0.640000,0.443837,0.624787,1.001760,0.292591,-1.130761,17.226699,
TD27895,0.059947,32.938076,2.800000,0.640000,0.428195,0.625165,1.012960,0.303689,-0.993083,16.659750,
TD27896,0.060134,31.816736,2.800000,0.640000,0.413618,0.624881,1.022160,0.314031,-0.872415,16.125994,
TD27897,0.060018,30.778701,2.800000,0.640000,0.400123,0.625115,1.029840,0.323792,-0.766697,15.627578,
TD27898,0.059928,29.815146,2.800000,0.640000,0.387597,0.625224,1.036360,0.333333,-0.674120,15.161896,
TD27899,0.060133,28.910090,2.800000,0.640000,0.375831,0.625036,1.041960,0.342006,-0.592368,14.721885,
TD27900,0.060062,28.066236,2.800000,0.640000,0.364861,0.625035,1.046800,0.349986,-0.519787,14.309851,
TD27901,0.060027,27.285130,2.800000,0.640000,0.354707,0.625102,1.051040,0.357981,-0.455935,13.927149,
TD27902,0.059995,26.546323,2.800000,0.640000,0.345102,0.625166,1.054840,0.365277,-0.398460,13.563844,
TD27903,0.059964,25.846472,2.800000,0.640000,0.336004,0.624968,1.058200,0.372189,-0.347377,13.218920,
TD27904,0.059965,25.195263,2.800000,0.640000,0.327538,0.625094,1.061240,0.378685,-0.301335,12.897203,
TD27905,0.059966,24.576063,2.800000,0.640000,0.319489,0.624969,1.064040,0.384861,-0.260015,12.590809,
TD27906,0.059995,23.998080,2.800000,0.640000,0.311975,0.625150,1.066560,0.390689,-0.222462,12.304296,
TD27907,0.060023,23.446659,2.800000,0.640000,0.304807,0.625088,1.068920,0.396249,-0.188511,12.030481,
TD27908,0.060064,22.925264,2.800000,0.640000,0.298028,0.625172,1.071080,0.401651,-0.157726,11.771435,
TD27909,0.060103,22.426553,2.800000,0.640000,0.291545,0.625028,1.073120,0.406593,-0.129401,11.523211,
TD27910,0.059947,21.958718,2.800000,0.640000,0.285463,0.624945,1.075040,0.411506,-0.103865,11.290294,
TD27911,0.060089,21.083702,2.800000,0.640000,0.274088,0.624921,1.078520,0.420409,-0.058402,10.853890,
TD27912,0.059967,20.678246,2.800000,0.640000,0.268817,0.624897,1.080160,0.424524,-0.038462,10.651365,
TD27913,0.060065,20.292208,2.800000,0.640000,0.263799,0.625000,1.081680,0.428571,-0.019886,10.458604,
TD27914,0.059972,19.924288,2.800000,0.640000,0.259016,0.625025,1.083160,0.432357,-0.002789,10.274756,
TD27915,0.060078,19.569472,2.800000,0.640000,0.254403,0.625049,1.084560,0.436008,0.012916,10.097260,
TD27916,0.060000,19.230769,2.800000,0.640000,0.250000,0.625000,1.085880,0.439423,0.027692,9.927692,
TD27917,0.059936,18.907166,2.800000,0.640000,0.245793,0.624882,1.087200,0.442806,0.041407,9.765740,
TD27918,0.060071,18.597731,2.800000,0.640000,0.241771,0.624884,1.088440,0.445974,0.054119,9.610749,
TD27919,0.060029,18.301611,2.800000,0.640000,0.237921,0.625000,1.089680,0.449122,0.066069,9.462482,
TD27920,0.059989,18.014772,2.800000,0.640000,0.234192,0.624932,1.090840,0.451991,0.077103,9.318861,
TD27921,0.059955,17.479462,2.800000,0.640000,0.227233,0.625066,1.093080,0.457612,0.097361,9.050516,
TD27922,0.059948,17.226529,2.800000,0.640000,0.223945,0.624978,1.094160,0.460121,0.106460,8.923686,
TD27923,0.059952,16.983696,2.800000,0.640000,0.220788,0.625000,1.095200,0.462636,0.115149,8.801800,
TD27924,0.059956,16.747613,2.800000,0.640000,0.217719,0.625021,1.096240,0.465081,0.123262,8.683470,
TD27925,0.059980,16.523463,2.800000,0.640000,0.214805,0.625083,1.097200,0.467449,0.130866,8.570886,
TD27926,0.060035,16.095284,2.800000,0.640000,0.209239,0.624980,1.099160,0.471753,0.145019,8.356028,
TD27927,0.060076,15.893198,2.800000,0.640000,0.206612,0.624921,1.100080,0.473935,0.151462,8.254609,
TD27928,0.059969,15.698587,2.800000,0.640000,0.204082,0.624961,1.100960,0.475981,0.157457,8.156829,
TD27929,0.059933,15.328020,2.800000,0.640000,0.199264,0.624923,1.102720,0.479767,0.168761,7.970723,
TD27930,0.060000,15.151515,2.800000,0.640000,0.196970,0.625000,1.103600,0.481515,0.173939,7.882121,
TD27931,0.059925,14.981273,2.800000,0.640000,0.194757,0.625019,1.104440,0.483296,0.178876,7.796554,
TD27932,0.059953,14.658458,2.800000,0.640000,0.190560,0.625037,1.106040,0.486661,0.188068,7.634418,
TD27933,0.060052,14.505367,2.800000,0.640000,0.188570,0.625036,1.106840,0.488251,0.192341,7.557441,
TD27934,0.060006,14.355441,2.800000,0.640000,0.186621,0.625036,1.107600,0.489808,0.196382,7.482056,
TD27935,0.059941,14.070635,2.800000,0.640000,0.182918,0.625018,1.109120,0.492613,0.204024,7.338962,
TD27936,0.060061,13.935340,2.800000,0.640000,0.181159,0.625000,1.109840,0.494008,0.207497,7.270903,
TD27937,0.060038,13.676149,2.800000,0.640000,0.177790,0.625000,1.111280,0.496718,0.214032,7.140591,
TD27938,0.060043,13.553809,2.800000,0.640000,0.176200,0.624966,1.111960,0.497967,0.217132,7.079019,
TD27939,0.060061,13.317353,2.800000,0.640000,0.173126,0.624983,1.113320,0.500466,0.222932,6.960181,
TD27940,0.059950,13.204807,2.800000,0.640000,0.171662,0.624983,1.114000,0.501519,0.225670,6.903605,
TD27941,0.060008,12.988700,2.800000,0.640000,0.168853,0.625016,1.115280,0.503832,0.230679,6.794779,
TD27942,0.060044,12.884938,2.800000,0.640000,0.167504,0.624919,1.115920,0.504832,0.233089,6.742688,
TD27943,0.060018,12.688745,2.800000,0.640000,0.164954,0.625048,1.117120,0.506915,0.237533,6.643954,
TD27944,0.060008,12.501563,2.800000,0.640000,0.162520,0.624953,1.118320,0.508689,0.241655,6.549694,
TD27945,0.059955,12.413108,2.800000,0.640000,0.161370,0.625000,1.118880,0.509682,0.243669,6.505214,
TD27946,0.059983,12.241400,2.800000,0.640000,0.159138,0.625046,1.120000,0.511323,0.247276,6.418778,
TD27947,0.060039,12.080213,2.800000,0.640000,0.157043,0.625030,1.121080,0.513047,0.250664,6.337763,
TD27948,0.059995,11.927481,2.800000,0.640000,0.155057,0.625000,1.122120,0.514552,0.253817,6.260854,
TD27949,0.059981,11.784115,2.800000,0.640000,0.153193,0.625029,1.123120,0.516026,0.256658,6.188664,
TD27950,0.059988,11.648224,2.800000,0.640000,0.151427,0.625044,1.124080,0.517414,0.259406,6.120326,
TD27951,0.060016,11.519410,2.800000,0.640000,0.149752,0.625043,1.125000,0.518719,0.261951,6.055408,
TD27952,0.059950,11.397310,2.800000,0.640000,0.148165,0.624915,1.125920,0.519831,0.264190,5.993959,
TD27953,0.060025,11.282861,2.800000,0.640000,0.146677,0.624958,1.126760,0.521043,0.266388,5.936365,
TD27954,0.059956,11.123471,2.800000,0.640000,0.144605,0.625028,1.128000,0.522692,0.269410,5.856062,
TD27955,0.059971,11.024143,2.800000,0.640000,0.143314,0.624959,1.128760,0.523647,0.271194,5.806085,
TD27956,0.059989,10.887316,2.800000,0.640000,0.141535,0.625041,1.129840,0.524986,0.273707,5.737180,
TD27957,0.059948,10.801469,2.800000,0.640000,0.140419,0.624973,1.130520,0.525816,0.275221,5.693886,
TD27958,0.060043,10.683761,2.800000,0.640000,0.138889,0.625000,1.131520,0.527030,0.277244,5.634615,
TD27959,0.059968,10.576415,2.800000,0.640000,0.137493,0.624960,1.132400,0.528080,0.279112,5.580539,
TD27960,0.059985,10.450413,2.800000,0.640000,0.135855,0.625039,1.133480,0.529313,0.281221,5.517086,
TD27961,0.059979,10.341262,2.800000,0.640000,0.134436,0.625026,1.134400,0.530507,0.283040,5.462151,
TD27962,0.059951,10.248002,2.800000,0.640000,0.133224,0.624923,1.135240,0.531359,0.284587,5.415147,
TD27963,0.060016,10.137875,2.800000,0.640000,0.131792,0.625000,1.136200,0.532441,0.286294,5.359590,
TD27964,0.059952,10.042177,2.800000,0.640000,0.130548,0.625025,1.137080,0.533440,0.287909,5.311408,
TD27965,0.060044,54.834437,3.600000,0.320000,0.529801,0.649890,0.712040,0.222958,-3.533333,25.662693,
TD27966,0.060135,52.228764,3.600000,0.320000,0.504626,0.650126,0.779960,0.241379,-3.474769,24.698907,
TD27967,0.059839,49.879518,3.600000,0.320000,0.481928,0.649799,0.830800,0.259036,-3.348594,23.789558,
TD27968,0.059977,47.750865,3.600000,0.320000,0.461361,0.649750,0.869880,0.275279,-3.194541,22.934256,
TD27969,0.060125,45.813353,3.600000,0.320000,0.442641,0.649945,0.900560,0.290668,-3.033198,22.131686,
TD27970,0.059929,44.042553,3.600000,0.320000,0.425532,0.650000,0.925160,0.305319,-2.874823,21.380496,
TD27971,0.060089,42.403551,3.600000,0.320000,0.409696,0.650051,0.945280,0.318880,-2.723455,20.670877,
TD27972,0.059947,40.909091,3.600000,0.320000,0.395257,0.650198,0.961960,0.331357,-2.583004,20.014163,
TD27973,0.060134,39.516386,3.600000,0.320000,0.381801,0.650016,0.976040,0.343303,-2.452434,19.393573,
TD27974,0.060018,38.227147,3.600000,0.320000,0.369344,0.650046,0.988040,0.354263,-2.332410,18.812865,
TD27975,0.059928,37.030411,3.600000,0.320000,0.357782,0.649970,0.998400,0.364639,-2.221825,18.269231,
TD27976,0.060133,35.906331,3.600000,0.320000,0.346921,0.649899,1.007440,0.374386,-2.119688,17.754264,
TD27977,0.060062,34.858266,3.600000,0.320000,0.336795,0.650014,1.015400,0.383385,-2.025821,17.271120,
TD27978,0.060027,33.888131,3.600000,0.320000,0.327422,0.650205,1.022480,0.392087,-1.939973,16.821555,
TD27979,0.059995,32.970534,3.600000,0.320000,0.318556,0.650119,1.028800,0.400053,-1.860366,16.394213,
TD27980,0.059964,32.101318,3.600000,0.320000,0.310158,0.650039,1.034480,0.407599,-1.786508,15.987335,
TD27981,0.059965,31.292517,3.600000,0.320000,0.302343,0.650038,1.039640,0.414714,-1.718569,15.607710,
TD27982,0.059966,30.523470,3.600000,0.320000,0.294913,0.650037,1.044360,0.421725,-1.654952,15.245269,
TD27983,0.059995,29.805616,3.600000,0.320000,0.287977,0.650108,1.048640,0.428126,-1.596592,14.906168,
TD27984,0.060023,29.120750,3.600000,0.320000,0.281360,0.649941,1.052600,0.434232,-1.541618,14.581712,
TD27985,0.060064,28.473177,3.600000,0.320000,0.275103,0.650160,1.056280,0.439936,-1.490371,14.274415,
TD27986,0.060103,27.853779,3.600000,0.320000,0.269119,0.649922,1.059680,0.445391,-1.442252,13.979368,
TD27987,0.059947,27.272727,3.600000,0.320000,0.263505,0.649978,1.062840,0.450593,-1.397672,13.702459,
TD27988,0.060089,26.185958,3.600000,0.320000,0.253004,0.650011,1.068560,0.460257,-1.315623,13.182796,
TD27989,0.059967,25.682382,3.600000,0.320000,0.248139,0.649917,1.071160,0.464847,-1.278329,12.941481,
TD27990,0.060065,25.202922,3.600000,0.320000,0.243506,0.649959,1.073640,0.469156,-1.243304,12.711445,
TD27991,0.059972,24.745965,3.600000,0.320000,0.239091,0.650130,1.075960,0.473202,-1.210201,12.492130,
TD27992,0.060078,24.305284,3.600000,0.320000,0.234834,0.649902,1.078160,0.477104,-1.178669,12.280039,
TD27993,0.060000,23.884615,3.600000,0.320000,0.230769,0.650000,1.080240,0.480962,-1.148846,12.077500,
TD27994,0.059936,23.482700,3.600000,0.320000,0.226886,0.650028,1.082240,0.484402,-1.120628,11.883721,
TD27995,0.060071,23.098382,3.600000,0.320000,0.223173,0.649991,1.084120,0.488004,-1.093919,11.698345,
TD27996,0.060029,22.730600,3.600000,0.320000,0.219619,0.650073,1.085920,0.491215,-1.068448,11.520681,
TD27997,0.059989,22.374347,3.600000,0.320000,0.216177,0.649973,1.087640,0.494325,-1.044136,11.348586,
TD27998,0.059955,21.709491,3.600000,0.320000,0.209754,0.650061,1.090880,0.500437,-0.999301,11.026918,
TD27999,0.059948,21.395349,3.600000,0.320000,0.206718,0.649957,1.092400,0.503187,-0.978295,10.874763,
TD28000,0.059952,21.093750,3.600000,0.320000,0.203804,0.649966,1.093880,0.505944,-0.958390,10.728601,
TD28001,0.059956,20.800536,3.600000,0.320000,0.200971,0.649975,1.095280,0.508458,-0.939206,10.586334,
TD28002,0.059980,20.522141,3.600000,0.320000,0.198282,0.650033,1.096640,0.510905,-0.921018,10.451256,
TD28003,0.060035,19.990343,3.600000,0.320000,0.193143,0.649928,1.099240,0.515693,-0.886528,10.192982,
TD28004,0.060076,19.739352,3.600000,0.320000,0.190718,0.650032,1.100440,0.517959,-0.870470,10.071043,
TD28005,0.059969,19.497645,3.600000,0.320000,0.188383,0.649922,1.101640,0.520094,-0.855102,9.953532,
TD28006,0.059933,19.037400,3.600000,0.320000,0.183936,0.650061,1.103920,0.524065,-0.826180,9.729614,
TD28007,0.060000,18.818182,3.600000,0.320000,0.181818,0.650000,1.105000,0.526061,-0.812424,9.622879,
TD28008,0.059925,18.606742,3.600000,0.320000,0.179775,0.649888,1.106040,0.527940,-0.799251,9.519850,
TD28009,0.059953,18.205805,3.600000,0.320000,0.175901,0.649956,1.108040,0.531516,-0.774406,9.324538,
TD28010,0.060052,18.015666,3.600000,0.320000,0.174064,0.649985,1.109000,0.533217,-0.762837,9.231941,
TD28011,0.060006,17.829457,3.600000,0.320000,0.172265,0.650014,1.109920,0.534884,-0.751507,9.141114,
TD28012,0.059941,17.475728,3.600000,0.320000,0.168848,0.649923,1.111720,0.537920,-0.729985,8.968482,
TD28013,0.060061,17.307692,3.600000,0.320000,0.167224,0.649944,1.112560,0.539437,-0.719900,8.886427,
TD28014,0.060038,16.985777,3.600000,0.320000,0.164114,0.650027,1.114200,0.542123,-0.700629,8.729212,
TD28015,0.060043,16.833830,3.600000,0.320000,0.162646,0.650041,1.115000,0.543508,-0.691515,8.655056,
TD28016,0.060061,16.540152,3.600000,0.320000,0.159808,0.650020,1.116560,0.546145,-0.674124,8.511520,
TD28017,0.059950,16.400370,3.600000,0.320000,0.158458,0.650073,1.117280,0.547339,-0.665918,8.443153,
TD28018,0.060008,16.131965,3.600000,0.320000,0.155864,0.649955,1.118680,0.549682,-0.650214,8.311859,
TD28019,0.060044,16.003092,3.600000,0.320000,0.154619,0.649916,1.119400,0.550702,-0.642701,8.248808,
TD28020,0.060018,15.759421,3.600000,0.320000,0.152265,0.650044,1.120720,0.552976,-0.628600,8.129679,
TD28021,0.060008,15.526941,3.600000,0.320000,0.150019,0.649956,1.121960,0.554944,-0.615202,8.015877,
TD28022,0.059955,15.417080,3.600000,0.320000,0.148957,0.650074,1.122560,0.555859,-0.608863,7.962016,
TD28023,0.059983,15.203819,3.600000,0.320000,0.146897,0.650018,1.123760,0.557718,-0.596646,7.857633,
TD28024,0.060039,15.003624,3.600000,0.320000,0.144963,0.650036,1.124880,0.559435,-0.585286,7.759483,
TD28025,0.059995,14.813931,3.600000,0.320000,0.143130,0.649928,1.125920,0.561069,-0.574547,7.666627,
TD28026,0.059981,14.635871,3.600000,0.320000,0.141409,0.650012,1.126960,0.562574,-0.564459,7.579307,
TD28027,0.059988,14.467094,3.600000,0.320000,0.139779,0.649971,1.127920,0.564123,-0.554921,7.496564,
TD28028,0.060016,14.307107,3.600000,0.320000,0.138233,0.650040,1.128840,0.565373,-0.546020,7.418039,
TD28029,0.059950,14.155459,3.600000,0.320000,0.136768,0.649989,1.129760,0.566674,-0.537611,7.343629,
TD28030,0.060025,14.013314,3.600000,0.320000,0.135394,0.650006,1.130600,0.567866,-0.529730,7.273948,
TD28031,0.059956,13.815350,3.600000,0.320000,0.133482,0.649944,1.131760,0.569633,-0.518799,7.176752,
TD28032,0.059971,13.691985,3.600000,0.320000,0.132290,0.649983,1.132520,0.570610,-0.511961,7.116194,
TD28033,0.059989,13.522047,3.600000,0.320000,0.130648,0.650082,1.133560,0.572128,-0.502667,7.032771,
TD28034,0.059948,13.415424,3.600000,0.320000,0.129618,0.650032,1.134200,0.572910,-0.496868,6.980449,
TD28035,0.060043,13.269231,3.600000,0.320000,0.128205,0.650000,1.135120,0.574145,-0.488889,6.908654,
TD28036,0.059968,13.135907,3.600000,0.320000,0.126917,0.649921,1.135960,0.575251,-0.481650,6.843152,
TD28037,0.059985,12.979413,3.600000,0.320000,0.125405,0.650016,1.136960,0.576654,-0.473195,6.766224,
TD28038,0.059979,12.843847,3.600000,0.320000,0.124095,0.649948,1.137840,0.577766,-0.465874,6.699586,
TD28039,0.059951,12.728018,3.600000,0.320000,0.122976,0.649928,1.138600,0.578705,-0.459623,6.642652,
TD28040,0.060016,12.591241,3.600000,0.320000,0.121655,0.649939,1.139480,0.579785,-0.452352,6.575426,
TD28041,0.059952,12.472384,3.600000,0.320000,0.120506,0.650030,1.140280,0.580840,-0.445973,6.516971,
TD28042,0.059834,52.029136,3.400000,0.719960,0.572320,0.649844,0.682240,0.229448,-2.603538,25.078044,
TD28043,0.060097,44.189129,3.400000,0.719960,0.486080,0.650022,0.818920,0.285020,-2.093681,21.770217,
TD28044,0.060054,38.744673,3.400000,0.719960,0.426191,0.650136,0.876160,0.328555,-1.654398,19.301434,
TD28045,0.059868,34.806822,3.400000,0.720000,0.382875,0.650191,0.906160,0.361991,-1.352593,17.457362,
TD28046,0.059930,31.877590,3.400000,0.720000,0.350653,0.649984,0.924240,0.387313,-1.145681,16.062161,
TD28047,0.059958,29.682398,3.400000,0.720000,0.326506,0.650045,0.936080,0.406946,-1.000890,15.006827,
TD28048,0.059994,28.034763,3.400000,0.720000,0.308382,0.650126,0.944240,0.421643,-0.898234,14.209980,
TD28049,0.060054,26.809651,3.400000,0.720000,0.294906,0.650134,0.949960,0.432708,-0.825201,13.615013,
TD28050,0.059934,25.503698,3.400000,0.720000,0.280541,0.650089,0.955760,0.444274,-0.750574,12.978832,
TD28051,0.060109,24.838549,3.400000,0.720000,0.273224,0.650025,0.958640,0.450323,-0.713612,12.654247,
TD28052,0.060034,24.207214,3.400000,0.720000,0.266279,0.649964,0.961360,0.456064,-0.679496,12.345679,
TD28053,0.059976,23.612751,3.400000,0.720000,0.259740,0.650059,0.963840,0.461393,-0.647934,12.054782,
TD28054,0.059935,23.052098,3.400000,0.720000,0.253573,0.649839,0.966160,0.466574,-0.618488,11.780083,
TD28055,0.059910,22.522523,3.400000,0.720000,0.247748,0.650000,0.968360,0.471396,-0.591441,11.520270,
TD28056,0.059899,22.021581,3.400000,0.720000,0.242237,0.649857,0.970400,0.475886,-0.566175,11.274609,
TD28057,0.059901,21.547080,3.400000,0.720000,0.237018,0.649860,0.972360,0.480284,-0.542555,11.041370,
TD28058,0.059916,21.097046,3.400000,0.720000,0.232068,0.650000,0.974200,0.484388,-0.520675,10.820253,
TD28059,0.059942,20.669698,3.400000,0.720000,0.227367,0.650062,0.975920,0.488425,-0.500000,10.609963,
TD28060,0.059980,20.263425,3.400000,0.720000,0.222898,0.650051,0.977600,0.492199,-0.480648,10.410132,
TD28061,0.060016,19.872814,3.400000,0.720000,0.218601,0.650040,0.979160,0.495628,-0.462440,10.217607,
TD28062,0.060074,19.504584,3.400000,0.720000,0.214550,0.650088,0.980680,0.499122,-0.445290,10.036279,
TD28063,0.059939,19.149751,3.400000,0.720000,0.210647,0.649943,0.982120,0.502298,-0.429146,9.861164,
TD28064,0.060008,18.811136,3.400000,0.720000,0.206922,0.649925,0.983520,0.505455,-0.413845,9.694131,
TD28065,0.060085,18.487706,3.400000,0.720000,0.203365,0.650028,0.984840,0.508412,-0.399334,9.534480,
TD28066,0.060000,18.181818,3.400000,0.720000,0.200000,0.650000,0.986160,0.511273,-0.385818,9.383636,
TD28067,0.059918,17.885888,3.400000,0.720000,0.196745,0.649973,0.987400,0.514040,-0.372921,9.237525,
TD28068,0.060025,17.602535,3.400000,0.720000,0.193628,0.650062,0.988560,0.516634,-0.360676,9.097518,
TD28069,0.059955,17.328019,3.400000,0.720000,0.190608,0.649974,0.989720,0.518974,-0.348813,8.961705,
TD28070,0.060079,17.067759,3.400000,0.720000,0.187745,0.649940,0.990840,0.521420,-0.337771,8.833077,
TD28071,0.060013,16.578249,3.400000,0.720000,0.182361,0.650033,0.993000,0.526028,-0.317142,8.590849,
