CLUSTER,1
INPUT,6
HIDDEN1,5
OUTPUT,4
LearningRate,0.25
Convergence,0.01
MaxTraining,10000000
DataDescriptionBegin
Input5,Base Distance For Rake Angle Measurement
Input7,Wheel Diameter
Input8,Profile Angle
Input11,Rake Angle
Input12,Circular Land
Input13,Small Core Diameter
Output0,Wheel Setting Angle
Output1,Minimum Wheel Width
Output2,Wheel Displacement
Output3,Distance Between Axes
DataDescriptionEnd
TrainingSetBegin,Input5,Input7,Input8,Input11,Input12,Input13,Output0,Output1,Output2,Output3,
TD1083,0.060008,32.2191,5,1.11944,0.206404,0.451067,0.962556,0.509666,-0.943012,16.0864,
TD1084,0.060044,44.2723,5,0.361111,0.290537,0.501937,1.09556,0.347814,-2.33868,21.4867,
TD1085,0.059995,42.4741,5,0.361111,0.278736,0.501991,1.12089,0.363685,-2.23148,20.6764,
TD1086,0.060123,41.11,5,0.361111,0.269784,0.502055,1.13867,0.375385,-2.148,20.0565,
TD1087,0.059945,40.1304,5,0.361111,0.263356,0.502132,1.15094,0.383747,-2.08728,19.609,
TD1088,0.06002,39.1965,5,0.361111,0.257227,0.50196,1.16206,0.391475,-2.02891,19.1801,
TD1089,0.06012,38.3234,5,0.361111,0.251497,0.502036,1.17222,0.398802,-1.97413,18.7777,
TD1090,0.059981,37.4883,5,0.361111,0.246017,0.501874,1.18144,0.405576,-1.92174,18.3915,
TD1091,0.060106,36.7057,5,0.361111,0.240881,0.50195,1.19,0.411792,-1.87245,18.0284,
TD1092,0.059938,35.2578,5,0.361111,0.231379,0.501983,1.20511,0.423535,-1.78162,17.3539,
TD1093,0.060095,34.5871,5,0.361111,0.226978,0.501946,1.21189,0.42888,-1.73952,17.0402,
TD1094,0.060059,33.9559,5,0.361111,0.222835,0.502122,1.21817,0.433786,-1.70013,16.7445,
TD1095,0.060025,33.3472,5,0.361111,0.218841,0.502084,1.22406,0.438516,-1.66236,16.4587,
TD1096,0.060016,32.7735,5,0.361111,0.215076,0.502048,1.22961,0.443056,-1.62659,16.1889,
TD1097,0.060008,32.2191,5,0.361111,0.211438,0.502014,1.23478,0.447443,-1.59243,15.9275,
TD1098,0.059981,49.9844,5,1.11944,0.476414,0.526086,0.652722,0.313652,-1.38957,24.5045,
TD1099,0.059854,46.7153,5,1.11944,0.445255,0.525839,0.708,0.333431,-1.32234,23.0012,
TD1100,0.060044,44.2723,5,1.11944,0.42197,0.52601,0.744444,0.349474,-1.25595,21.8666,
TD1101,0.059995,42.4741,5,1.11944,0.404831,0.526148,0.768889,0.361561,-1.20096,21.0255,
TD1102,0.060123,41.11,5,1.11944,0.391829,0.525951,0.786167,0.370761,-1.15647,20.3841,
TD1103,0.059945,40.1304,5,1.11944,0.382493,0.525959,0.798056,0.377728,-1.1234,19.922,
TD1104,0.06002,39.1965,5,1.11944,0.373591,0.525968,0.808833,0.38437,-1.09113,19.4802,
TD1105,0.06012,38.3234,5,1.11944,0.365269,0.525988,0.818611,0.390659,-1.0606,19.0659,
TD1106,0.059981,37.4883,5,1.11944,0.35731,0.526007,0.827611,0.396673,-1.03093,18.6687,
TD1107,0.060106,36.7057,5,1.11944,0.349851,0.526038,0.835833,0.402386,-1.00298,18.2959,
TD1108,0.059938,35.2578,5,1.11944,0.336051,0.526003,0.850389,0.413178,-0.950639,17.604,
TD1109,0.060095,34.5871,5,1.11944,0.329658,0.52594,0.856833,0.418072,-0.926502,17.2828,
TD1110,0.060059,33.9559,5,1.11944,0.323642,0.526104,0.862889,0.422963,-0.903438,16.9801,
TD1111,0.060025,33.3472,5,1.11944,0.317841,0.526053,0.8685,0.42747,-0.881409,16.6876,
TD1112,0.060016,32.7735,5,1.11944,0.312372,0.526014,0.873722,0.43179,-0.860508,16.4117,
TD1113,0.060008,32.2191,5,1.11944,0.307088,0.525977,0.878667,0.435965,-0.840516,16.1446,
TD1114,0.060081,47.5221,5,1.11944,0.517651,0.550916,0.599944,0.287508,-1.2539,23.3052,
TD1115,0.059981,43.7363,5,1.11944,0.476414,0.551078,0.678556,0.312715,-1.194,21.5745,
TD1116,0.059854,40.8759,5,1.11944,0.445255,0.550949,0.728278,0.333431,-1.11942,20.2485,
TD1117,0.060044,38.7382,5,1.11944,0.42197,0.550913,0.761056,0.349751,-1.0534,19.2476,
TD1118,0.059995,37.1649,5,1.11944,0.404831,0.551102,0.783056,0.362092,-1.0008,18.5062,
TD1119,0.060123,35.9712,5,1.11944,0.391829,0.550874,0.798556,0.371788,-0.959404,17.9409,
TD1120,0.059945,35.1141,5,1.11944,0.382493,0.551041,0.809333,0.378731,-0.929019,17.5337,
TD1121,0.06002,34.2969,5,1.11944,0.373591,0.550955,0.819056,0.38535,-0.900049,17.1443,
TD1122,0.06012,33.5329,5,1.11944,0.365269,0.551138,0.827889,0.391856,-0.872335,16.7796,
TD1123,0.059981,32.8022,5,1.11944,0.35731,0.550843,0.836056,0.397844,-0.846064,16.4299,
TD1124,0.060106,32.1175,5,1.11944,0.349851,0.551044,0.8435,0.403762,-0.82106,16.1016,
TD1125,0.059995,37.1649,5,0.361111,0.411468,0.577117,0.922056,0.291213,-1.64295,18.1566,
TD1126,0.060123,35.9712,5,0.361111,0.398253,0.577081,0.953389,0.303957,-1.58967,17.6295,
TD1127,0.059945,35.1141,5,0.361111,0.388763,0.577126,0.974444,0.313017,-1.54778,17.2481,
TD1128,0.06002,34.2969,5,0.361111,0.379716,0.576923,0.993167,0.321656,-1.50588,16.8809,
TD1129,0.06012,33.5329,5,0.361111,0.371257,0.577006,1.00983,0.33006,-1.46491,16.5358,
TD1130,0.059981,32.8022,5,0.361111,0.363168,0.576851,1.02483,0.337863,-1.42456,16.2036,
TD1131,0.060106,32.1175,5,0.361111,0.355586,0.576967,1.03839,0.345263,-1.3861,15.8908,
TD1132,0.059981,49.9844,5,0.341667,0.476414,0.626054,0.848222,0.25492,-1.97844,24.3783,
TD1133,0.059854,46.7153,5,0.341667,0.445255,0.625985,0.922611,0.282336,-1.84321,22.9463,
TD1134,0.060044,44.2723,5,0.341667,0.42197,0.625899,0.968111,0.303818,-1.71749,21.85,
TD1135,0.059995,42.4741,5,0.341667,0.404831,0.625962,0.997111,0.319883,-1.618,21.03,
TD1136,0.060123,41.11,5,0.341667,0.391829,0.625899,1.01689,0.33222,-1.5406,20.4013,
TD1137,0.059945,40.1304,5,0.341667,0.382493,0.626035,1.03022,0.341359,-1.48457,19.9473,
TD1138,0.06002,39.1965,5,0.341667,0.373591,0.625919,1.04211,0.349829,-1.43116,19.5115,
TD1139,0.06012,38.3234,5,0.341667,0.365269,0.626108,1.05272,0.358084,-1.38132,19.1028,
TD1140,0.059981,37.4883,5,0.341667,0.35731,0.62582,1.06233,0.365745,-1.33411,18.7097,
TD1141,0.060106,36.7057,5,0.341667,0.349851,0.626061,1.071,0.373021,-1.28998,18.3404,
TD1142,0.059938,35.2578,5,0.341667,0.336051,0.626047,1.08617,0.386734,-1.20934,17.6538,
TD1143,0.060095,34.5871,5,0.341667,0.329658,0.626027,1.09283,0.392996,-1.17272,17.3346,
TD1144,0.060059,33.9559,5,0.341667,0.323642,0.626061,1.09894,0.398981,-1.13837,17.0335,
TD1145,0.060025,33.3472,5,0.341667,0.317841,0.626094,1.10467,0.404752,-1.10567,16.7424,
TD1146,0.060016,32.7735,5,0.341667,0.312372,0.625973,1.10994,0.410283,-1.07497,16.4676,
TD1147,0.060008,32.2191,5,0.341667,0.307088,0.626057,1.11483,0.415425,-1.04591,16.2016,
TD1148,0.059854,40.8759,3.5,0.3075,0.29927,0.525839,1.33995,0.326423,-1.56876,20.4777,
TD1149,0.060044,38.7382,3.5,0.3075,0.283619,0.52601,1.35805,0.3456,-1.34339,19.4651,
TD1150,0.059995,37.1649,3.5,0.3075,0.2721,0.526148,1.36995,0.358906,-1.18901,18.7122,
TD1151,0.060123,35.9712,3.5,0.3075,0.263361,0.525951,1.3783,0.368962,-1.07888,18.1369,
TD1152,0.059945,35.1141,3.5,0.3075,0.257086,0.525959,1.38405,0.376223,-1.00251,17.7226,
TD1153,0.06002,34.2969,3.5,0.3075,0.251102,0.525968,1.3893,0.382901,-0.933121,17.3258,
TD1154,0.06012,33.5329,3.5,0.3075,0.245509,0.525988,1.3941,0.389222,-0.86994,16.954,
TD1155,0.059981,32.8022,3.5,0.3075,0.240159,0.526007,1.3985,0.395267,-0.81209,16.5975,
TD1156,0.060106,32.1175,3.5,0.3075,0.235146,0.526038,1.4026,0.40078,-0.759348,16.2627,
TD1157,0.059981,49.9844,4.5,1.0075,0.476414,0.526086,0.6498,0.311465,-1.70947,24.2983,
TD1158,0.059854,46.7153,4.5,1.0075,0.445255,0.525839,0.7052,0.331095,-1.63299,22.8283,
TD1159,0.060044,44.2723,4.5,1.0075,0.42197,0.52601,0.7416,0.346707,-1.55506,21.7158,
TD1160,0.059995,42.4741,4.5,1.0075,0.404831,0.526148,0.7659,0.358906,-1.48951,20.8896,
TD1161,0.060123,41.11,4.5,1.0075,0.391829,0.525951,0.78295,0.367934,-1.43628,20.2585,
TD1162,0.059945,40.1304,4.5,1.0075,0.382493,0.525959,0.7947,0.374969,-1.39654,19.8034,
TD1163,0.06002,39.1965,4.5,1.0075,0.373591,0.525968,0.80535,0.381431,-1.35767,19.368,
TD1164,0.06012,38.3234,4.5,1.0075,0.365269,0.525988,0.815,0.387784,-1.32096,18.9595,
TD1165,0.059981,37.4883,4.5,1.0075,0.35731,0.526007,0.8238,0.393627,-1.28514,18.5675,
TD1166,0.060106,36.7057,4.5,1.0075,0.349851,0.526038,0.83185,0.399404,-1.2512,18.1994,
TD1167,0.059938,35.2578,4.5,1.0075,0.336051,0.526003,0.84605,0.410093,-1.18797,17.5159,
TD1168,0.060095,34.5871,4.5,1.0075,0.329658,0.52594,0.85235,0.415045,-1.15867,17.1982,
TD1169,0.060059,33.9559,4.5,1.0075,0.323642,0.526104,0.8582,0.419779,-1.13073,16.899,
TD1170,0.060025,33.3472,4.5,1.0075,0.317841,0.526053,0.86365,0.424343,-1.104,16.6096,
TD1171,0.060016,32.7735,4.5,1.0075,0.312372,0.526014,0.8687,0.428718,-1.07866,16.3365,
TD1172,0.060008,32.2191,4.5,1.0075,0.307088,0.525977,0.87345,0.432743,-1.05437,16.0721,
TD1173,0.060079,79.4439,4.5,1.02495,0.521351,0.62711,0.6931,0.274081,-2.40069,38.9563,
TD1174,0.060026,68.1141,4.5,1.02495,0.446999,0.627075,0.7858,0.326948,-1.96169,33.7246,
TD1175,0.060128,60.1278,4.5,1.025,0.394589,0.626832,0.8303,0.367155,-1.62007,29.9361,
TD1176,0.060081,54.3109,4.5,1.025,0.356415,0.626952,0.85575,0.397828,-1.3795,27.1392,
TD1177,0.059981,49.9844,4.5,1.025,0.328022,0.626992,0.87195,0.421118,-1.209,25.0431,
TD1178,0.059854,46.7153,4.5,1.025,0.306569,0.626861,0.883,0.438832,-1.08613,23.4517,
TD1179,0.060044,44.2723,4.5,1.025,0.290537,0.627006,0.8907,0.452131,-0.997233,22.2593,
TD1180,0.059995,42.4741,4.5,1.025,0.278736,0.627024,0.89615,0.462171,-0.933634,21.3796,
TD1181,0.060123,41.11,4.5,1.025,0.269784,0.626927,0.90015,0.469424,-0.886434,20.7112,
TD1182,0.059945,40.1304,4.5,1.025,0.263356,0.627038,0.903,0.475044,-0.853022,20.231,
TD1183,0.06002,39.1965,4.5,1.025,0.257227,0.626899,0.90565,0.480157,-0.821901,19.7727,
TD1184,0.06012,38.3234,4.5,1.025,0.251497,0.627066,0.9081,0.48503,-0.792814,19.344,
TD1185,0.059981,37.4883,4.5,1.025,0.246017,0.626992,0.9104,0.489691,-0.765464,18.9335,
TD1186,0.060106,36.7057,4.5,1.025,0.240881,0.626979,0.9126,0.493921,-0.740078,18.5487,
TD1187,0.059938,35.2578,4.5,1.025,0.231379,0.626928,0.91655,0.502204,-0.693918,17.8363,
TD1188,0.060095,34.5871,4.5,1.025,0.226978,0.626891,0.91835,0.505837,-0.672936,17.5061,
TD1189,0.060059,33.9559,4.5,1.025,0.222835,0.627122,0.9201,0.50955,-0.653226,17.195,
TD1190,0.060025,33.3472,4.5,1.025,0.218841,0.626928,0.92175,0.512922,-0.634431,16.8952,
TD1191,0.060016,32.7735,4.5,1.025,0.215076,0.626997,0.9233,0.516182,-0.61696,16.6122,
TD1192,0.060008,32.2191,4.5,1.025,0.211438,0.627064,0.9248,0.51913,-0.600081,16.3389,
TD1193,0.060026,59.5998,3.18182,0.2795,0.436356,0.601107,1.13827,0.246914,-2.93614,29.4653,
TD1194,0.060128,52.6118,3.18182,0.2795,0.385194,0.600902,1.20577,0.296881,-1.95303,26.3296,
TD1195,0.060081,47.5221,3.18182,0.2795,0.347929,0.600815,1.23659,0.332654,-1.35404,23.9233,
TD1196,0.059981,43.7363,3.18182,0.279545,0.320212,0.601062,1.25359,0.359575,-0.980943,22.0928,
TD1197,0.059854,40.8759,3.18182,0.279545,0.29927,0.600876,1.26414,0.379562,-0.739562,20.6934,
TD1198,0.060044,38.7382,3.18182,0.279545,0.283619,0.600996,1.27109,0.394853,-0.579137,19.6408,
TD1199,0.059995,37.1649,3.18182,0.279545,0.2721,0.601009,1.27586,0.406159,-0.471728,18.8633,
TD1200,0.060123,35.9712,3.18182,0.279545,0.263361,0.600976,1.27932,0.41444,-0.396197,18.2718,
TD1201,0.059945,35.1141,3.18182,0.279545,0.257086,0.600953,1.28173,0.420617,-0.34462,17.8468,
TD1202,0.06002,34.2969,3.18182,0.279545,0.251102,0.600931,1.284,0.426262,-0.297893,17.4407,
TD1203,0.06012,33.5329,3.18182,0.279545,0.245509,0.600958,1.28609,0.431856,-0.255808,17.0608,
TD1204,0.059981,32.8022,3.18182,0.279545,0.240159,0.600984,1.28805,0.436739,-0.217666,16.697,
TD1205,0.060106,32.1175,3.18182,0.279545,0.235146,0.601055,1.28986,0.441615,-0.18307,16.3558,
TD1206,0.059854,40.8759,6.42857,1.45,0.44146,0.501022,0.677857,0.343066,-0.714161,20.3635,
TD1207,0.060044,38.7382,6.42857,1.45,0.418373,0.501107,0.717429,0.357775,-0.680133,19.3403,
TD1208,0.059995,37.1649,6.42857,1.45,0.40138,0.501195,0.744571,0.369259,-0.651447,18.5843,
TD1209,0.060123,35.9712,6.42857,1.45,0.388489,0.501285,0.764,0.378212,-0.628212,18.0093,
TD1210,0.059945,35.1141,6.42857,1.45,0.379233,0.501129,0.777571,0.38475,-0.610735,17.5957,
TD1211,0.06002,34.2969,6.42857,1.45,0.370407,0.501225,0.790071,0.390985,-0.593582,17.2004,
TD1212,0.06012,33.5329,6.42857,1.45,0.362156,0.501317,0.8015,0.396886,-0.577246,16.8307,
TD1213,0.059981,32.8022,6.42857,1.45,0.354264,0.501172,0.812071,0.40253,-0.561153,16.4763,
TD1214,0.060106,32.1175,6.42857,1.45,0.346869,0.501262,0.821786,0.408121,-0.545997,16.1441,
TD1215,0.059854,46.7153,6.42857,0.45,0.295474,0.526131,1.14907,0.374015,-1.40117,23.1714,
TD1216,0.060044,44.2723,6.42857,0.45,0.280022,0.526287,1.17764,0.392086,-1.30548,22.0094,
TD1217,0.059995,42.4741,6.42857,0.45,0.268649,0.526148,1.19721,0.405097,-1.23493,21.15,
TD1218,0.060123,41.11,6.42857,0.45,0.260021,0.526208,1.21136,0.414954,-1.18165,20.4956,
TD1219,0.059945,40.1304,6.42857,0.45,0.253825,0.52621,1.22129,0.422122,-1.14372,20.0248,
TD1220,0.06002,39.1965,6.42857,0.45,0.247918,0.526213,1.23043,0.428711,-1.10755,19.575,
TD1221,0.06012,38.3234,6.42857,0.45,0.242395,0.526228,1.23886,0.43497,-1.07401,19.1538,
TD1222,0.059981,37.4883,6.42857,0.45,0.237113,0.526242,1.24671,0.440956,-1.04217,18.7502,
TD1223,0.060106,36.7057,6.42857,0.45,0.232163,0.526267,1.254,0.446433,-1.01262,18.3716,
TD1224,0.059938,35.2578,6.42857,0.45,0.223006,0.526223,1.26721,0.456589,-0.958352,17.6701,
TD1225,0.060095,34.5871,6.42857,0.45,0.218764,0.526157,1.27329,0.461306,-0.933636,17.3444,
TD1226,0.060059,33.9559,6.42857,0.45,0.214771,0.526316,1.27893,0.465832,-0.910229,17.0378,
TD1227,0.060025,33.3472,6.42857,0.45,0.210921,0.526261,1.28429,0.469987,-0.888078,16.742,
TD1228,0.060016,32.7735,6.42857,0.45,0.207292,0.526219,1.28943,0.473986,-0.867268,16.4627,
TD1229,0.060008,32.2191,6.42857,0.45,0.203786,0.526178,1.29421,0.477648,-0.847362,16.1927,
TD1230,0.059981,43.7363,6.42857,0.45,0.316151,0.55139,1.12514,0.372384,-1.21493,21.7748,
TD1231,0.059854,40.8759,6.42857,0.45,0.295474,0.551241,1.15979,0.394453,-1.10569,20.4079,
TD1232,0.060044,38.7382,6.42857,0.45,0.280022,0.55119,1.18371,0.411179,-1.02463,19.3805,
TD1233,0.059995,37.1649,6.42857,0.45,0.268649,0.551102,1.20036,0.423414,-0.96549,18.6212,
TD1234,0.060123,35.9712,6.42857,0.45,0.260021,0.551131,1.2125,0.432682,-0.92112,18.0439,
TD1235,0.059945,35.1141,6.42857,0.45,0.253825,0.551292,1.22107,0.439428,-0.889641,17.6285,
TD1236,0.06002,34.2969,6.42857,0.45,0.247918,0.5512,1.22907,0.445615,-0.859873,17.2317,
TD1237,0.06012,33.5329,6.42857,0.45,0.242395,0.551138,1.2365,0.451497,-0.832335,16.8606,
TD1238,0.059981,32.8022,6.42857,0.45,0.237113,0.551078,1.24343,0.456888,-0.806232,16.5052,
TD1239,0.060106,32.1175,6.42857,0.45,0.232163,0.551273,1.24993,0.462262,-0.781831,16.1716,
TD1240,0.060128,52.6118,6.42857,1.45,0.568207,0.601278,0.554643,0.254416,-0.799699,26.1684,
TD1241,0.060081,47.5221,6.42857,1.45,0.513238,0.601154,0.661,0.289206,-0.739986,23.7553,
TD1242,0.059981,43.7363,6.42857,1.45,0.472352,0.601375,0.723857,0.317401,-0.667604,21.9403,
TD1243,0.059854,40.8759,6.42857,1.45,0.44146,0.601168,0.764,0.339854,-0.604672,20.5582,
TD1244,0.060044,38.7382,6.42857,1.45,0.418373,0.601273,0.790857,0.357222,-0.55534,19.5202,
TD1245,0.059995,37.1649,6.42857,1.45,0.40138,0.601274,0.809071,0.370321,-0.518715,18.7534,
TD1246,0.060123,35.9712,6.42857,1.45,0.388489,0.601233,0.822071,0.380267,-0.49075,18.1703,
TD1247,0.059945,35.1141,6.42857,1.45,0.379233,0.601204,0.831143,0.38776,-0.47078,17.7512,
TD1248,0.06002,34.2969,6.42857,1.45,0.370407,0.601176,0.8395,0.394659,-0.451739,17.3511,
TD1249,0.06012,33.5329,6.42857,1.45,0.362156,0.601198,0.847071,0.401198,-0.434012,16.9765,
TD1250,0.059981,32.8022,6.42857,1.45,0.354264,0.601218,0.854143,0.407451,-0.417057,16.6179,
TD1251,0.060106,32.1175,6.42857,1.45,0.346869,0.601055,0.860714,0.413398,-0.401239,16.2813,
TD1252,0.060277,84.3882,6.42857,1.44993,0.610006,0.626281,0.505786,0.224231,-1.18023,41.7161,
TD1253,0.060079,69.5134,6.42857,1.44993,0.502483,0.626117,0.717929,0.292949,-1.02681,34.6862,
TD1254,0.060026,59.5998,6.42857,1.45,0.430822,0.626224,0.802143,0.346956,-0.808855,29.891,
TD1255,0.060128,52.6118,6.42857,1.45,0.380308,0.62608,0.845857,0.387073,-0.652011,26.4739,
TD1256,0.060081,47.5221,6.42857,1.45,0.343517,0.626273,0.872571,0.417515,-0.54243,23.9711,
TD1257,0.059981,43.7363,6.42857,1.45,0.316151,0.626367,0.890571,0.4408,-0.464855,22.1034,
TD1258,0.059854,40.8759,6.42857,1.45,0.295474,0.626277,0.903357,0.458102,-0.408467,20.6893,
TD1259,0.060044,38.7382,6.42857,1.45,0.280022,0.626176,0.912643,0.4715,-0.367737,19.6309,
TD1260,0.059995,37.1649,6.42857,1.45,0.268649,0.626228,0.919429,0.481285,-0.338466,18.8513,
TD1261,0.060123,35.9712,6.42857,1.45,0.260021,0.626156,0.9245,0.488695,-0.316804,18.2593,
TD1262,0.059945,35.1141,6.42857,1.45,0.253825,0.626285,0.928214,0.493855,-0.301229,17.8342,
TD1263,0.06002,34.2969,6.42857,1.45,0.247918,0.626164,0.931643,0.49902,-0.286624,17.4285,
TD1264,0.06012,33.5329,6.42857,1.45,0.242395,0.626347,0.934929,0.503713,-0.273293,17.0493,
TD1265,0.059981,32.8022,6.42857,1.45,0.237113,0.626054,0.938071,0.508201,-0.260544,16.6863,
TD1266,0.060106,32.1175,6.42857,1.45,0.232163,0.626061,0.941,0.512503,-0.24891,16.3462,
TD1267,0.059995,37.1649,5.29412,1.19412,0.40138,0.476241,0.725588,0.364746,-1.00212,18.3592,
TD1268,0.060123,35.9712,5.29412,1.19412,0.388489,0.476105,0.746529,0.37333,-0.973022,17.7996,
TD1269,0.059945,35.1141,5.29412,1.19412,0.379233,0.476298,0.761059,0.379734,-0.950589,17.3965,
TD1270,0.06002,34.2969,5.29412,1.19412,0.370407,0.476237,0.774294,0.38584,-0.927976,17.011,
TD1271,0.06012,33.5329,5.29412,1.19412,0.362156,0.476168,0.786412,0.391617,-0.906347,16.6501,
TD1272,0.059981,32.8022,5.29412,1.19412,0.354264,0.476101,0.797529,0.397142,-0.884724,16.3039,
TD1273,0.060106,32.1175,5.29412,1.19412,0.346869,0.476256,0.807765,0.402615,-0.864189,15.9789,
TD1274,0.060128,52.6118,5.29412,0.370529,0.380308,0.576099,1.00347,0.318677,-2.05487,25.8181,
TD1275,0.060081,47.5221,5.29412,0.370529,0.343517,0.576035,1.07,0.357773,-1.796,23.4786,
TD1276,0.059981,43.7363,5.29412,0.370588,0.316151,0.576382,1.11029,0.386754,-1.59606,21.706,
TD1277,0.059854,40.8759,5.29412,0.370588,0.295474,0.576058,1.13677,0.408467,-1.44701,20.3515,
TD1278,0.060044,38.7382,5.29412,0.370588,0.280022,0.576093,1.15494,0.425014,-1.33785,19.332,
TD1279,0.059995,37.1649,5.29412,0.370588,0.268649,0.576321,1.16759,0.436952,-1.25909,18.5782,
TD1280,0.060123,35.9712,5.29412,0.370588,0.260021,0.576053,1.17677,0.446043,-1.20041,18.0046,
TD1281,0.059945,35.1141,5.29412,0.370588,0.253825,0.576122,1.18324,0.452721,-1.15877,17.5919,
TD1282,0.06002,34.2969,5.29412,0.370588,0.247918,0.576188,1.18924,0.458844,-1.11955,17.1975,
TD1283,0.06012,33.5329,5.29412,0.370588,0.242395,0.576287,1.19482,0.464671,-1.08335,16.8285,
TD1284,0.059981,32.8022,5.29412,0.370588,0.237113,0.576148,1.2,0.470244,-1.0492,16.4749,
TD1285,0.060106,32.1175,5.29412,0.370588,0.232163,0.576279,1.20488,0.475338,-1.01767,16.1432,
TD1286,0.060079,69.5134,5.29412,1.19406,0.502483,0.601291,0.698059,0.292453,-1.57547,34.3635,
TD1287,0.060026,59.5998,5.29412,1.19406,0.430822,0.601107,0.791118,0.343976,-1.28991,29.6807,
TD1288,0.060128,52.6118,5.29412,1.19412,0.380308,0.601278,0.838294,0.382939,-1.06727,26.3198,
TD1289,0.060081,47.5221,5.29412,1.19412,0.343517,0.601154,0.866353,0.413103,-0.90835,23.8489,
TD1290,0.059981,43.7363,5.29412,1.19412,0.316151,0.601375,0.884824,0.435801,-0.794439,22.0012,
TD1291,0.059854,40.8759,5.29412,1.19412,0.295474,0.601168,0.897647,0.452847,-0.711533,20.6,
TD1292,0.060044,38.7382,5.29412,1.19412,0.280022,0.601273,0.906824,0.465966,-0.651356,19.5506,
TD1293,0.059995,37.1649,5.29412,1.19412,0.268649,0.601274,0.913353,0.47571,-0.608176,18.777,
TD1294,0.060123,35.9712,5.29412,1.19412,0.260021,0.601233,0.918235,0.483042,-0.575797,18.1896,
TD1295,0.059945,35.1141,5.29412,1.19412,0.253825,0.601204,0.921706,0.488337,-0.553047,17.7675,
TD1296,0.06002,34.2969,5.29412,1.19412,0.247918,0.601176,0.925,0.493386,-0.531602,17.3645,
TD1297,0.06012,33.5329,5.29412,1.19412,0.242395,0.601198,0.928059,0.498204,-0.511617,16.9878,
TD1298,0.059981,32.8022,5.29412,1.19412,0.237113,0.601218,0.930941,0.502577,-0.492971,16.6272,
TD1299,0.060106,32.1175,5.29412,1.19412,0.232163,0.601055,0.933706,0.506768,-0.475568,16.2893,
TD1300,0.060128,52.6118,5.29412,1.19412,0.568207,0.601278,0.561941,0.251785,-1.15671,25.9211,
TD1301,0.060081,47.5221,5.29412,1.19412,0.513238,0.601154,0.669353,0.285811,-1.08554,23.5784,
TD1302,0.059981,43.7363,5.29412,1.19412,0.472352,0.601375,0.731294,0.313964,-0.986567,21.8041,
TD1303,0.059854,40.8759,5.29412,1.19412,0.44146,0.601168,0.77,0.336058,-0.898978,20.447,
TD1304,0.060044,38.7382,5.29412,1.19412,0.418373,0.601273,0.795471,0.353625,-0.830105,19.425,
TD1305,0.059995,37.1649,5.29412,1.19412,0.40138,0.601274,0.812529,0.366605,-0.778338,18.6687,
TD1306,0.060123,35.9712,5.29412,1.19412,0.388489,0.601233,0.824588,0.37667,-0.739209,18.093,
TD1307,0.059945,35.1141,5.29412,1.19412,0.379233,0.601204,0.832941,0.383998,-0.711312,17.6787,
TD1308,0.06002,34.2969,5.29412,1.19412,0.370407,0.601176,0.840529,0.390985,-0.684468,17.2829,
TD1309,0.06012,33.5329,5.29412,1.19412,0.362156,0.601198,0.847471,0.397605,-0.659641,16.9123,
TD1310,0.059981,32.8022,5.29412,1.19412,0.354264,0.601218,0.853882,0.403702,-0.636364,16.5572,
TD1311,0.060106,32.1175,5.29412,1.19412,0.346869,0.601055,0.859706,0.409727,-0.614361,16.2239,
TD1312,0.060277,84.3882,5.29412,1.19365,0.610006,0.626281,0.507118,0.222423,-1.69801,41.2936,
TD1313,0.060079,69.5134,5.29412,1.19406,0.502483,0.626117,0.721588,0.28997,-1.51589,34.4707,
TD1314,0.060026,59.5998,5.29412,1.19406,0.430822,0.626224,0.803647,0.343125,-1.20903,29.7578,
TD1315,0.060128,52.6118,5.29412,1.19412,0.380308,0.62608,0.844941,0.383315,-0.986471,26.3796,
TD1316,0.060081,47.5221,5.29412,1.19412,0.343517,0.626273,0.869529,0.413442,-0.831636,23.8985,
TD1317,0.059981,43.7363,5.29412,1.19412,0.316151,0.626367,0.885765,0.436426,-0.721962,22.0444,
TD1318,0.059854,40.8759,5.29412,1.19412,0.295474,0.626277,0.897059,0.453723,-0.64292,20.6388,
TD1319,0.060044,38.7382,5.29412,1.19412,0.280022,0.626176,0.905176,0.467072,-0.585778,19.5863,
TD1320,0.059995,37.1649,5.29412,1.19412,0.268649,0.626228,0.911,0.476772,-0.544731,18.8107,
TD1321,0.060123,35.9712,5.29412,1.19412,0.260021,0.626156,0.915353,0.48407,-0.514388,18.2217,
TD1322,0.059945,35.1141,5.29412,1.19412,0.253825,0.626285,0.918471,0.48934,-0.492852,17.7986,
TD1323,0.06002,34.2969,5.29412,1.19412,0.247918,0.626164,0.921353,0.494366,-0.472562,17.3949,
TD1324,0.06012,33.5329,5.29412,1.19412,0.242395,0.626347,0.924118,0.499162,-0.453892,17.0175,
TD1325,0.059981,32.8022,5.29412,1.19412,0.237113,0.626054,0.926706,0.503749,-0.43627,16.656,
TD1326,0.060106,32.1175,5.29412,1.19412,0.232163,0.626061,0.929176,0.507915,-0.419821,16.3173,
TD1327,0.059981,43.7363,4.73684,1.06842,0.316151,0.451109,0.837053,0.419556,-1.54983,21.4827,
